latitude,longitude,depth,gap,dmin,rms,place,horizontalError,depthError,magError,magNst,Magnitude,Date,Time,Amplitude,Frequency,Velocity,Seismic_Energy,Seismic_Moment,Risk_Zone,Acceleration
32.59,131.81,62.4,88.6,2.36,1.21,"Kyushu, Japan",7.29,6.1,0.1,38.0,5.36,2012-01-29,18:18:24,229086765.28,0.0,1675.21,6918309709189.36,1.3803842646028867e+17,Medium,45.946021631052396
34.59,136.86,330.7,65.6,2.36,0.87,"western Honshu, Japan",7.29,3.0,0.1,169.0,5.03,2012-01-29,17:01:45,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
28.44,129.01,50.9,71.3,2.36,0.88,"Ryukyu Islands, Japan",7.29,4.8,0.1,31.0,4.94,2012-01-29,11:15:06,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
35.51,138.91,40.4,107.7,2.36,0.73,"eastern Honshu, Japan",7.29,4.5,0.1,44.0,4.94,2012-01-29,07:46:45,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
33.11,140.26,60.2,153.4,2.36,1.5,"Izu Islands, Japan region",7.29,11.6,0.1,4.0,5.03,2012-01-28,18:34:42,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
40.25,142.19,59.9,132.8,2.36,0.82,"near the east coast of Honshu, Japan",7.29,4.1,0.1,100.0,5.2,2012-01-28,12:44:28,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
37.72,142.35,37.9,61.8,2.36,0.9,"off the east coast of Honshu, Japan",7.29,5.7,0.1,57.0,4.94,2012-01-28,07:11:13,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.79,141.0,43.3,62.1,2.36,0.78,"near the east coast of Honshu, Japan",7.29,4.8,0.1,77.0,5.11,2012-01-28,05:20:59,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
40.18,142.21,55.3,77.5,2.36,0.79,"near the east coast of Honshu, Japan",7.29,3.4,0.1,48.59,5.6,2012-01-28,00:22:18,398107170.55,0.0,2208.35,15848931924611.11,3.1622776601683795e+17,Medium,34.85362167112218
35.47,138.95,45.9,109.1,2.36,0.9,"eastern Honshu, Japan",7.29,6.9,0.1,5.0,4.94,2012-01-27,23:04:48,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
35.47,138.89,36.3,105.8,2.36,0.76,"eastern Honshu, Japan",7.29,3.7,0.1,173.0,5.45,2012-01-27,22:43:16,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
35.46,138.87,38.7,100.2,2.36,0.62,"eastern Honshu, Japan",7.29,3.3,0.1,149.0,5.2,2012-01-27,22:39:45,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
32.04,141.71,28.3,109.5,2.36,0.91,"Izu Islands, Japan region",7.29,11.8,0.1,54.0,5.2,2012-01-27,18:29:47,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
35.72,140.86,16.6,84.6,2.36,0.87,"near the east coast of Honshu, Japan",7.29,12.0,0.1,116.0,5.2,2012-01-27,04:19:27,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
37.9,143.89,14.0,77.6,2.36,0.84,"off the east coast of Honshu, Japan",7.29,12.1,0.1,42.0,5.28,2012-01-27,01:08:31,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
37.07,141.19,57.8,134.6,2.36,0.69,"near the east coast of Honshu, Japan",7.29,5.1,0.1,13.0,5.03,2012-01-26,12:22:16,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
37.9,144.78,35.0,132.8,2.36,0.96,"off the east coast of Honshu, Japan",7.29,7.82,0.1,14.0,5.2,2012-01-26,01:27:35,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
38.19,141.57,52.3,48.3,2.36,0.74,"near the east coast of Honshu, Japan",7.29,2.2,0.1,200.0,5.45,2012-01-25,20:42:55,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
36.78,141.01,60.4,131.4,2.36,0.88,"near the east coast of Honshu, Japan",7.29,6.9,0.1,20.0,5.11,2012-01-25,20:21:31,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
49.38,156.61,118.8,225.7,2.36,1.17,Kuril Islands,7.29,32.1,0.1,7.0,4.86,2012-01-25,19:17:22,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
45.85,148.96,161.9,100.5,2.36,0.66,Kuril Islands,7.29,3.6,0.1,199.0,5.11,2012-01-25,07:33:18,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
36.75,141.11,23.9,103.8,2.36,0.93,"near the east coast of Honshu, Japan",7.29,13.4,0.1,37.0,5.03,2012-01-24,17:35:51,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
45.97,143.02,333.5,85.2,2.36,0.76,"Hokkaido, Japan region",7.29,7.82,0.1,185.0,5.11,2012-01-24,17:06:59,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
37.75,144.82,21.5,132.4,2.36,1.06,"off the east coast of Honshu, Japan",7.29,6.9,0.1,3.0,5.03,2012-01-24,11:04:28,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
47.0,152.91,68.8,127.1,2.36,0.88,Kuril Islands,7.29,6.2,0.1,39.0,5.03,2012-01-24,01:40:23,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
40.18,142.46,66.6,154.8,2.36,0.74,"near the east coast of Honshu, Japan",7.29,5.9,0.1,7.0,4.86,2012-01-24,00:26:43,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
37.11,140.96,62.4,58.7,2.36,0.77,"eastern Honshu, Japan",7.29,3.4,0.1,187.0,5.45,2012-01-23,11:45:43,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
37.39,142.22,35.8,120.8,2.36,1.07,"off the east coast of Honshu, Japan",7.29,8.3,0.1,14.0,5.03,2012-01-23,11:18:41,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.44,140.86,32.0,110.8,2.36,1.0,"near the east coast of Honshu, Japan",7.29,14.6,0.1,28.0,4.94,2012-01-22,03:09:00,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
37.67,143.57,35.0,121.5,2.36,1.04,"off the east coast of Honshu, Japan",7.29,7.82,0.1,24.0,5.03,2012-01-21,22:35:52,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
25.86,128.34,8.8,94.5,2.36,0.8,"Ryukyu Islands, Japan",7.29,8.3,0.1,12.0,4.86,2012-01-21,08:03:58,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.9,128.31,8.4,123.8,2.36,0.86,"Ryukyu Islands, Japan",7.29,7.3,0.1,35.0,5.11,2012-01-21,05:50:02,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
25.91,128.33,12.9,76.8,2.36,0.83,"Ryukyu Islands, Japan",7.29,7.4,0.1,18.0,4.86,2012-01-21,05:49:02,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
41.53,142.13,79.7,100.3,2.36,0.94,"Hokkaido, Japan region",7.29,4.2,0.1,39.0,5.03,2012-01-20,18:52:37,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
37.75,143.31,22.4,48.8,2.36,1.05,"off the east coast of Honshu, Japan",7.29,10.0,0.1,173.0,5.45,2012-01-20,13:30:50,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
38.62,141.73,19.2,97.5,2.36,1.1,"near the east coast of Honshu, Japan",7.29,23.0,0.1,10.0,4.94,2012-01-20,08:29:04,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
30.77,142.1,40.9,117.3,2.36,0.89,"Izu Islands, Japan region",7.29,7.82,0.1,10.0,4.86,2012-01-20,04:13:16,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
36.12,142.47,32.0,135.3,2.36,0.71,"off the east coast of Honshu, Japan",7.29,4.6,0.1,11.0,4.94,2012-01-19,19:16:04,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.28,141.87,37.6,117.1,2.36,0.79,"near the east coast of Honshu, Japan",7.29,10.5,0.1,8.0,4.86,2012-01-19,13:56:20,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.84,140.98,10.0,112.3,2.36,0.96,"near the east coast of Honshu, Japan",7.29,7.82,0.1,14.0,5.03,2012-01-19,13:09:46,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
39.15,142.31,52.6,72.0,2.36,0.79,"near the east coast of Honshu, Japan",7.29,4.6,0.1,42.0,5.03,2012-01-19,07:42:05,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
39.02,142.16,71.2,130.5,2.36,0.88,"near the east coast of Honshu, Japan",7.29,5.6,0.1,14.0,4.86,2012-01-19,01:11:08,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
39.09,142.49,44.5,134.7,2.36,0.82,"near the east coast of Honshu, Japan",7.29,5.1,0.1,19.0,5.03,2012-01-18,19:32:51,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
27.72,139.97,480.9,71.1,2.36,0.71,"Bonin Islands, Japan region",7.29,3.3,0.1,56.0,4.94,2012-01-18,18:20:41,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
38.63,141.88,59.6,130.1,2.36,0.72,"near the east coast of Honshu, Japan",7.29,4.0,0.1,15.0,4.94,2012-01-18,08:55:41,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
37.08,140.72,20.8,71.2,2.36,1.88,"eastern Honshu, Japan",7.29,32.2,0.1,11.0,4.94,2012-01-18,03:10:04,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
43.78,147.52,61.3,133.9,2.36,0.8,Kuril Islands,7.29,5.0,0.1,61.0,5.2,2012-01-17,18:30:58,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
36.09,139.66,60.1,113.9,2.36,0.84,"eastern Honshu, Japan",7.29,3.9,0.1,102.0,5.03,2012-01-17,03:30:16,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.64,140.7,52.9,110.5,2.36,0.91,"near the east coast of Honshu, Japan",7.29,5.3,0.1,19.0,5.03,2012-01-16,06:29:01,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.76,140.49,66.7,62.3,2.36,0.88,"near the east coast of Honshu, Japan",7.29,5.5,0.1,20.0,5.03,2012-01-16,06:20:58,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
36.05,142.07,30.9,134.5,2.36,0.79,"off the east coast of Honshu, Japan",7.29,12.1,0.1,10.0,4.86,2012-01-15,21:16:27,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
42.02,142.6,66.2,88.9,2.36,1.21,"Hokkaido, Japan region",7.29,7.3,0.1,7.0,4.86,2012-01-15,09:36:32,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
40.16,142.36,56.5,97.8,2.36,0.98,"near the east coast of Honshu, Japan",7.29,4.6,0.1,69.0,5.11,2012-01-14,09:57:56,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
42.94,142.14,125.4,85.6,2.36,0.84,"Hokkaido, Japan region",7.29,4.1,0.1,22.0,4.86,2012-01-14,06:07:23,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.47,142.75,37.3,68.0,2.36,0.83,"off the east coast of Honshu, Japan",7.29,6.9,0.1,67.0,4.94,2012-01-14,04:44:50,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.67,141.9,25.3,48.5,2.36,1.0,"near the east coast of Honshu, Japan",7.29,9.7,0.1,99.0,5.28,2012-01-12,15:26:28,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
36.88,141.15,41.1,128.2,2.36,1.04,"near the east coast of Honshu, Japan",7.29,14.6,0.1,3.0,5.03,2012-01-12,07:45:41,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
38.34,142.46,35.0,49.4,2.36,0.76,"near the east coast of Honshu, Japan",7.29,7.82,0.1,243.0,5.45,2012-01-12,05:37:28,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
36.99,141.07,16.0,15.3,2.36,0.77,"near the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,5.5,2012-01-12,03:20:49,316227766.02,0.0,1968.19,11220184543019.65,2.238721138568347e+17,Medium,39.1064067142579
36.39,141.15,45.6,97.8,2.36,1.02,"near the east coast of Honshu, Japan",7.29,5.8,0.1,57.0,5.11,2012-01-12,01:40:04,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
26.83,143.78,10.0,63.2,2.36,0.77,"Bonin Islands, Japan region",7.29,7.82,0.1,35.0,4.94,2012-01-11,10:07:35,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.64,142.02,36.1,103.9,2.36,1.13,"off the east coast of Honshu, Japan",7.29,7.7,0.1,17.0,5.03,2012-01-11,01:33:39,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
39.55,143.25,15.6,101.4,2.36,1.03,"off the east coast of Honshu, Japan",7.29,16.1,0.1,48.0,5.2,2012-01-11,01:16:28,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
36.91,141.21,21.2,128.2,2.36,0.97,"near the east coast of Honshu, Japan",7.29,21.1,0.1,3.0,4.86,2012-01-10,13:15:34,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
26.99,143.6,10.0,105.4,2.36,0.63,"Bonin Islands, Japan region",7.29,7.82,0.1,10.0,4.94,2012-01-09,18:17:13,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
26.95,143.64,10.0,114.7,2.36,0.58,"Bonin Islands, Japan region",7.29,7.82,0.1,12.0,5.2,2012-01-09,18:08:09,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
27.04,143.57,10.0,139.1,2.36,0.81,"Bonin Islands, Japan region",7.29,7.82,0.1,4.0,4.94,2012-01-09,12:55:50,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.73,141.37,44.8,88.7,2.36,0.8,"near the east coast of Honshu, Japan",7.29,4.5,0.1,65.0,4.94,2012-01-09,08:50:14,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.65,141.47,38.2,116.0,2.36,0.83,"near the east coast of Honshu, Japan",7.29,5.9,0.1,44.0,4.94,2012-01-09,07:10:45,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
39.36,141.78,62.3,88.3,2.36,0.81,"eastern Honshu, Japan",7.29,3.3,0.1,79.0,5.2,2012-01-08,22:13:09,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
27.07,143.6,10.0,76.9,2.36,0.92,"Bonin Islands, Japan region",7.29,7.82,0.1,42.0,5.03,2012-01-08,20:25:33,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.39,140.4,20.8,124.4,2.36,0.71,"near the east coast of Honshu, Japan",7.29,15.5,0.1,2.0,5.11,2012-01-08,16:52:40,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
33.98,135.48,55.0,72.0,2.36,0.76,"near the south coast of western Honshu, Japan",7.29,7.82,0.1,30.0,5.11,2012-01-08,15:37:28,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
27.03,143.7,10.0,114.9,2.36,0.94,"Bonin Islands, Japan region",7.29,7.82,0.1,1.0,4.94,2012-01-08,13:33:14,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
27.03,143.66,10.0,64.8,2.36,0.8,"Bonin Islands, Japan region",7.29,7.82,0.1,54.0,5.2,2012-01-08,12:59:30,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
36.06,142.07,31.6,45.2,2.36,0.96,"off the east coast of Honshu, Japan",7.29,12.4,0.1,33.0,5.28,2012-01-07,21:30:11,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
31.59,140.17,152.4,123.1,2.36,1.02,"Izu Islands, Japan region",7.29,4.9,0.1,34.0,5.11,2012-01-07,17:56:14,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
37.26,141.28,35.0,95.4,2.36,0.71,"near the east coast of Honshu, Japan",7.29,7.82,0.1,107.0,5.03,2012-01-07,10:43:06,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
37.44,141.89,57.9,120.6,2.36,0.77,"near the east coast of Honshu, Japan",7.29,6.1,0.1,34.0,4.94,2012-01-07,08:17:58,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
26.94,143.56,11.6,48.4,2.36,0.98,"Bonin Islands, Japan region",7.29,16.4,0.1,68.0,5.28,2012-01-06,19:04:03,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
37.53,141.8,30.3,33.7,2.36,0.83,"near the east coast of Honshu, Japan",7.29,8.9,0.1,104.0,5.11,2012-01-05,23:28:45,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
35.86,140.8,42.8,118.8,2.36,0.93,"near the east coast of Honshu, Japan",7.29,7.82,0.1,29.0,5.2,2012-01-05,20:55:47,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
38.71,142.2,47.1,35.7,2.36,0.86,"near the east coast of Honshu, Japan",7.29,2.5,0.1,183.0,5.28,2012-01-05,16:47:08,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
37.1,140.44,49.1,128.5,2.36,0.74,"eastern Honshu, Japan",7.29,6.9,0.1,4.0,4.86,2012-01-05,12:37:35,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
26.83,143.77,10.0,87.0,2.36,0.94,"Bonin Islands, Japan region",7.29,7.82,0.1,20.0,5.11,2012-01-05,04:42:18,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
31.56,138.01,405.4,95.6,2.36,0.62,"Izu Islands, Japan region",7.29,2.8,0.1,183.0,5.03,2012-01-04,14:21:21,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
26.98,143.8,10.0,114.9,2.36,0.97,"Bonin Islands, Japan region",7.29,7.82,0.1,5.0,4.86,2012-01-04,05:53:44,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
26.87,143.7,10.0,105.2,2.36,0.88,"Bonin Islands, Japan region",7.29,7.82,0.1,11.0,5.2,2012-01-04,04:16:01,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
38.34,144.33,35.0,136.0,2.36,0.95,"off the east coast of Honshu, Japan",7.29,7.82,0.1,12.0,5.11,2012-01-04,03:40:44,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
27.92,130.22,35.0,105.7,2.36,1.11,"Ryukyu Islands, Japan",7.29,7.82,0.1,63.0,5.28,2012-01-04,02:07:53,190546071.8,0.01,1527.81,5248074602497.71,1.0471285480508986e+17,Medium,50.37881091797208
26.98,143.73,10.0,49.7,2.36,0.92,"Bonin Islands, Japan region",7.29,7.82,0.1,100.0,5.11,2012-01-04,01:49:13,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
27.0,143.74,10.0,114.9,2.36,0.84,"Bonin Islands, Japan region",7.29,7.82,0.1,8.0,4.86,2012-01-04,00:34:17,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
26.94,143.79,10.0,94.8,2.36,1.03,"Bonin Islands, Japan region",7.29,7.82,0.1,10.0,4.94,2012-01-03,23:30:07,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
26.94,143.71,10.0,105.3,2.36,0.82,"Bonin Islands, Japan region",7.29,7.82,0.1,13.0,4.86,2012-01-03,23:29:47,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
45.42,148.5,139.2,51.7,2.36,0.73,Kuril Islands,7.29,5.5,0.1,68.0,4.94,2012-01-03,19:04:17,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
28.57,142.82,10.0,118.9,2.36,1.0,"Bonin Islands, Japan region",7.29,7.82,0.1,4.0,4.94,2012-01-03,13:57:51,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
49.39,156.14,52.5,109.9,2.36,0.79,Kuril Islands,7.29,4.4,0.1,114.0,5.2,2012-01-03,12:20:17,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
36.35,141.87,31.6,119.2,2.36,0.75,"near the east coast of Honshu, Japan",7.29,4.1,0.1,25.0,5.11,2012-01-02,19:34:58,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
36.36,141.65,18.6,92.8,2.36,1.01,"near the east coast of Honshu, Japan",7.29,12.2,0.1,110.0,5.2,2012-01-02,18:28:25,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
37.4,144.75,10.0,98.2,2.36,0.85,"off the east coast of Honshu, Japan",7.29,7.82,0.1,72.0,5.11,2012-01-01,09:29:43,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
37.84,141.35,49.5,182.5,2.36,1.19,"near the east coast of Honshu, Japan",7.29,8.0,0.1,21.0,4.86,2012-01-01,08:31:26,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
31.46,138.07,365.3,10.8,2.36,0.84,"Izu Islands, Japan region",7.29,2.7,0.1,48.59,6.8,2012-01-01,05:27:55,6309573444.8,0.0,8791.6,1000000000000000.0,1.9952623149688664e+19,High,8.754833936466003
36.75,140.53,24.2,112.4,2.36,0.97,"near the east coast of Honshu, Japan",7.29,10.8,0.1,64.0,5.03,2011-12-30,23:11:07,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
38.9,142.0,71.7,110.5,2.36,1.0,"near the east coast of Honshu, Japan",7.29,7.5,0.1,13.0,5.03,2011-12-30,19:11:34,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
30.8,138.25,405.8,45.2,2.36,0.64,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,5.2,2011-12-30,17:07:23,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
38.81,141.74,66.2,142.2,2.36,0.9,"near the east coast of Honshu, Japan",7.29,6.6,0.1,10.0,5.03,2011-12-30,09:34:50,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
43.7,147.1,63.1,96.0,2.36,0.9,Kuril Islands,7.29,5.3,0.1,25.0,5.03,2011-12-28,09:18:32,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
28.08,142.83,22.8,97.4,2.36,0.95,"Bonin Islands, Japan region",7.29,14.3,0.1,48.59,4.9,2011-12-27,11:14:26,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
31.12,140.34,94.8,25.0,2.36,0.77,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,5.3,2011-12-27,09:04:30,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
38.25,142.09,46.2,99.3,2.36,0.76,"near the east coast of Honshu, Japan",7.29,4.7,0.1,38.0,4.94,2011-12-27,07:33:35,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
